   -1.000000E+00   -1.000000E+00   -1.000000E+00   -1.000000E+00   -1.000000E+00   -1.000000E+00
   -9.999991E-01   -9.999991E-01   -9.999991E-01   -9.999991E-01   -9.999991E-01   -9.999991E-01
   -9.999984E-01   -9.999984E-01   -9.999984E-01   -9.999984E-01   -9.999984E-01   -9.999983E-01
   -9.999978E-01   -9.999978E-01   -9.999978E-01   -9.999978E-01   -9.999977E-01   -9.999976E-01
   -9.999972E-01   -9.999972E-01   -9.999972E-01   -9.999972E-01   -9.999972E-01   -9.999970E-01
   -9.999966E-01   -9.999966E-01   -9.999966E-01   -9.999966E-01   -9.999966E-01   -9.999964E-01
   -9.999961E-01   -9.999961E-01   -9.999961E-01   -9.999960E-01   -9.999960E-01   -9.999958E-01
   -9.999955E-01   -9.999955E-01   -9.999955E-01   -9.999955E-01   -9.999954E-01   -9.999952E-01
   -9.999949E-01   -9.999949E-01   -9.999949E-01   -9.999949E-01   -9.999948E-01   -9.999945E-01
   -9.999942E-01   -9.999942E-01   -9.999942E-01   -9.999942E-01   -9.999941E-01   -9.999938E-01
   -9.999935E-01   -9.999935E-01   -9.999935E-01   -9.999935E-01   -9.999934E-01   -9.999930E-01
   -9.999927E-01   -9.999927E-01   -9.999927E-01   -9.999927E-01   -9.999926E-01   -9.999921E-01
   -9.999918E-01   -9.999918E-01   -9.999918E-01   -9.999918E-01   -9.999917E-01   -9.999911E-01
   -9.999908E-01   -9.999908E-01   -9.999908E-01   -9.999908E-01   -9.999907E-01   -9.999899E-01
   -9.999897E-01   -9.999897E-01   -9.999897E-01   -9.999897E-01   -9.999896E-01   -9.999887E-01
   -9.999885E-01   -9.999885E-01   -9.999885E-01   -9.999885E-01   -9.999883E-01   -9.999872E-01
   -9.999871E-01   -9.999871E-01   -9.999871E-01   -9.999871E-01   -9.999869E-01   -9.999855E-01
   -9.999856E-01   -9.999856E-01   -9.999856E-01   -9.999856E-01   -9.999854E-01   -9.999836E-01
   -9.999839E-01   -9.999839E-01   -9.999839E-01   -9.999838E-01   -9.999836E-01   -9.999815E-01
   -9.999820E-01   -9.999820E-01   -9.999820E-01   -9.999819E-01   -9.999816E-01   -9.999790E-01
   -9.999799E-01   -9.999799E-01   -9.999799E-01   -9.999798E-01   -9.999794E-01   -9.999761E-01
   -9.999775E-01   -9.999775E-01   -9.999775E-01   -9.999774E-01   -9.999769E-01   -9.999728E-01
   -9.999749E-01   -9.999749E-01   -9.999749E-01   -9.999747E-01   -9.999741E-01   -9.999690E-01
   -9.999719E-01   -9.999719E-01   -9.999719E-01   -9.999717E-01   -9.999710E-01   -9.999647E-01
   -9.999686E-01   -9.999686E-01   -9.999686E-01   -9.999684E-01   -9.999675E-01   -9.999596E-01
   -9.999649E-01   -9.999649E-01   -9.999649E-01   -9.999646E-01   -9.999635E-01   -9.999537E-01
   -9.999608E-01   -9.999608E-01   -9.999608E-01   -9.999604E-01   -9.999590E-01   -9.999467E-01
   -9.999561E-01   -9.999561E-01   -9.999561E-01   -9.999557E-01   -9.999539E-01   -9.999387E-01
